,Original Stats,Predicted
4456,2315000.0,1196233.3333333333
4457,1170000.0,1046096.9538461538
4459,1715000.0,1401000.0
4461,422000.0,383329.0268456376
4462,1474000.0,1304593.373493976
4465,1035000.0,1046096.9538461538
4466,460000.0,526830.3938053098
4467,1760000.0,1544387.0967741935
4469,1095000.0,1046096.9538461538
4472,1225000.0,1304593.373493976
4474,1211000.0,1046096.9538461538
4477,770000.0,651350.3397683398
4480,1000000.0,1242222.2222222222
4485,1050000.0,1046096.9538461538
4486,1700000.0,1733000.0
4487,2160000.0,1362333.3333333333
4489,400000.0,383329.0268456376
4490,1420000.0,1641000.0
4491,1950000.0,2043250.0
4492,1820000.0,1820000.0
4494,1080000.0,1304593.373493976
4495,570000.0,526830.3938053098
4498,1340000.0,1046096.9538461538
4501,2340000.0,2082066.6666666667
4502,1634000.0,1046096.9538461538
4503,910000.0,651350.3397683398
4504,1650000.0,942907.9210526316
4507,1510000.0,1304593.373493976
4513,865000.0,930750.0
4515,476000.0,651350.3397683398
4517,706000.0,1049757.5757575757
4518,920000.0,1422702.380952381
4519,522000.0,536048.8505747126
4521,690000.0,832279.7234042553
4523,770000.0,917126.5258215963
4524,1100000.0,1457500.0
4527,475000.0,536048.8505747126
4528,651000.0,917126.5258215963
4531,815500.0,932750.0
4532,770000.0,885400.0
4533,585500.0,536048.8505747126
4534,840000.0,930750.0
4536,470000.0,536048.8505747126
4537,810000.0,985714.2857142857
4539,855333.0,894266.6
4540,900000.0,845259.7391304348
4545,875000.0,963414.0
4546,651000.0,918884.6153846154
4547,802000.0,717969.4968553459
4550,900000.0,724920.0
4555,1000000.0,979780.487804878
4557,801347.0,832279.7234042553
4558,921000.0,717969.4968553459
4559,1900000.0,1900000.0
4560,752500.0,862883.3333333334
4563,1067000.0,1269277.7777777778
4566,1260500.0,985714.2857142857
4567,850500.0,717969.4968553459
4570,1068000.0,1325333.3333333333
4571,937500.0,724920.0
4572,1126000.0,1509950.0
4573,778000.0,651350.3397683398
4574,1230000.0,754136.3636363636
4576,1805000.0,1046096.9538461538
4580,2200000.0,1850857.142857143
4583,1265000.0,1046096.9538461538
4588,1928000.0,1897666.6666666667
4589,526000.0,383329.0268456376
4590,2236000.0,1837157.894736842
4592,1403000.0,1626600.0
4597,1120000.0,880200.0
4598,770000.0,717969.4968553459
4600,975000.0,1304954.5454545454
4602,780000.0,800939.3939393939
4603,600000.0,649775.0
4605,955000.0,1143000.0
4607,1196000.0,845259.7391304348
4608,731000.0,717969.4968553459
4610,585000.0,649775.0
4611,480000.0,651350.3397683398
4612,605000.0,724920.0
4614,738000.0,687357.1428571428
4615,386000.0,651350.3397683398
4616,452000.0,651350.3397683398
4617,522500.0,649775.0
4620,741000.0,776227.2727272727
4623,530000.0,651350.3397683398
4624,815000.0,773139.3939393939
4628,775000.0,773139.3939393939
4630,950000.0,1143000.0
4632,900000.0,979202.8301886793
4635,835000.0,800939.3939393939
4636,790000.0,961850.0
4637,810000.0,942907.9210526316
4639,500000.0,536048.8505747126
4640,485000.0,651350.3397683398
4641,488000.0,639414.6776859504
4642,900000.0,1234066.6666666667
4643,680000.0,1046096.9538461538
4645,590000.0,1018370.0
4646,770000.0,800939.3939393939
4648,975000.0,819703.947368421
4649,970000.0,1463800.0
4652,600000.0,1234066.6666666667
4653,510000.0,536048.8505747126
4654,750000.0,619375.0
4655,822000.0,724920.0
4659,430000.0,683070.3703703703
4660,1350000.0,1043030.612244898
4663,810000.0,862883.3333333334
4665,550500.0,639414.6776859504
4666,610000.0,651350.3397683398
4668,533000.0,917126.5258215963
4670,410000.0,536048.8505747126
4671,600000.0,979202.8301886793
4672,616000.0,773139.3939393939
4674,960000.0,979202.8301886793
4675,985000.0,845259.7391304348
4677,670000.0,1023428.5714285715
4679,665000.0,918884.6153846154
4681,880000.0,979780.487804878
4682,700000.0,800939.3939393939
4683,600000.0,977451.6129032258
4687,1570000.0,862883.3333333334
4688,525500.0,651350.3397683398
4689,612500.0,800939.3939393939
4690,248500.0,383329.0268456376
4691,960000.0,979780.487804878
4694,650000.0,969000.0
4697,500000.0,649775.0
4699,599000.0,979202.8301886793
4703,1150000.0,977451.6129032258
4704,985000.0,1304593.373493976
4705,1200000.0,917126.5258215963
4707,2200000.0,1980555.5555555555
4708,2105000.0,1773288.4615384615
4709,550000.0,526830.3938053098
4712,1915000.0,1733000.0
4713,1630000.0,1172869.3181818181
4714,1000000.0,985000.0
4715,1470000.0,1304593.373493976
4716,725000.0,856044.4444444445
4718,600000.0,526830.3938053098
4719,1342000.0,1390000.0
4720,500000.0,383329.0268456376
4721,795000.0,666440.1149425288
4722,590000.0,666440.1149425288
4724,1100000.0,782046.6666666666
4728,1275000.0,666440.1149425288
4729,1000000.0,651350.3397683398
4730,1820000.0,1817647.0588235294
4735,655000.0,782046.6666666666
4737,1350000.0,1046096.9538461538
4738,1560000.0,1559833.3333333333
4741,1060000.0,1046096.9538461538
4742,1610000.0,856044.4444444445
4743,1101000.0,1046096.9538461538
4744,880000.0,639414.6776859504
4746,1080000.0,1046096.9538461538
4747,1115000.0,1046096.9538461538
4748,516000.0,526830.3938053098
4749,1753000.0,2093625.0
4752,900000.0,1046096.9538461538
4753,2350000.0,1950000.0
4755,1670000.0,1837157.894736842
4756,1402000.0,1304593.373493976
4757,1570000.0,963414.0
4760,1150000.0,1046096.9538461538
4763,1384000.0,1304593.373493976
4765,655000.0,526830.3938053098
4766,456000.0,383329.0268456376
4772,520000.0,526830.3938053098
4774,470000.0,383329.0268456376
4775,600000.0,526830.3938053098
4776,670000.0,526830.3938053098
4783,1400000.0,1046096.9538461538
4784,1520000.0,977451.6129032258
4786,600000.0,383329.0268456376
4789,2460000.0,1626600.0
4791,3705000.0,3705000.0
4793,950000.0,917126.5258215963
4794,1350000.0,773139.3939393939
4796,735000.0,526830.3938053098
4797,400000.0,383329.0268456376
4798,900000.0,639414.6776859504
4801,1380000.0,1304593.373493976
4802,1080000.0,1304593.373493976
4805,342000.0,383329.0268456376
4806,950000.0,526830.3938053098
4807,781000.0,769382.5757575758
4808,549800.0,383329.0268456376
4809,492000.0,653109.0909090909
4810,500500.0,506764.70588235295
4812,1400000.0,1390000.0
4813,685000.0,977451.6129032258
4814,710000.0,1304593.373493976
4815,330000.0,383329.0268456376
4818,1245000.0,977451.6129032258
4820,1182500.0,1046096.9538461538
4821,1303000.0,1046096.9538461538
4823,482500.0,383329.0268456376
4827,585000.0,526830.3938053098
4828,1106000.0,526830.3938053098
4830,1590000.0,1046096.9538461538
4832,1055000.0,1046096.9538461538
4836,1100000.0,649775.0
4838,530000.0,769382.5757575758
4841,1500000.0,1046096.9538461538
4843,841000.0,769382.5757575758
4844,570000.0,526830.3938053098
4848,560000.0,526830.3938053098
4850,815000.0,1046096.9538461538
4852,910000.0,1046096.9538461538
4853,1450000.0,1626600.0
4854,1540000.0,1447500.0
4855,1811000.0,1488727.2727272727
4856,1180000.0,1046096.9538461538
4859,1720000.0,1018370.0
4860,1050000.0,1626600.0
4861,1582000.0,1046096.9538461538
4863,681000.0,782046.6666666666
4865,1305000.0,1046096.9538461538
4866,1255000.0,1304593.373493976
4867,2180000.0,2232500.0
4869,1720000.0,1362333.3333333333
4871,1220000.0,1390000.0
4874,1612000.0,1390000.0
4876,1250000.0,640575.0
4878,930000.0,1767425.9259259258
4884,751000.0,880200.0
4890,715000.0,536048.8505747126
4892,837000.0,776227.2727272727
4893,950000.0,1242222.2222222222
4895,496000.0,773139.3939393939
4899,850000.0,1046096.9538461538
4901,540000.0,639414.6776859504
4902,1150000.0,1732454.5454545454
4905,615000.0,800939.3939393939
4907,735000.0,800939.3939393939
4911,810000.0,1133187.5
4913,600000.0,639414.6776859504
4922,1650000.0,1732454.5454545454
4925,600000.0,800939.3939393939
4930,722000.0,651350.3397683398
4932,1260000.0,1580043.4782608696
4935,485000.0,651350.3397683398
4936,690000.0,717969.4968553459
4937,1065000.0,1046096.9538461538
4938,1200000.0,1196233.3333333333
4944,530000.0,651350.3397683398
4945,900000.0,717969.4968553459
4946,700000.0,1046096.9538461538
4948,920000.0,964590.9090909091
4951,980000.0,1262966.6666666667
4955,886000.0,776227.2727272727
4956,1080000.0,1242222.2222222222
4958,1400000.0,1463800.0
4959,660000.0,536048.8505747126
4960,436000.0,526830.3938053098
4961,876000.0,776227.2727272727
4962,910000.0,782046.6666666666
4968,714000.0,917126.5258215963
4969,770000.0,666440.1149425288
4971,810000.0,1049492.4528301887
4972,1127000.0,1234066.6666666667
4977,780000.0,862883.3333333334
4978,986000.0,1046096.9538461538
4980,760000.0,760000.0
4984,1123000.0,800939.3939393939
4986,300000.0,383329.0268456376
4987,890000.0,776227.2727272727
4991,425000.0,666440.1149425288
4992,515000.0,651350.3397683398
4993,1040000.0,1049492.4528301887
4996,890000.0,800939.3939393939
4997,790000.0,1046096.9538461538
4999,860000.0,964590.9090909091
5000,630000.0,1046096.9538461538
5003,875000.0,969000.0
5004,923000.0,1049492.4528301887
5005,920000.0,1156687.5
5007,871000.0,832279.7234042553
5010,950000.0,969519.2307692308
5013,870000.0,1191500.0
5014,1186000.0,1049757.5757575757
5020,610000.0,651350.3397683398
5021,1162500.0,1544387.0967741935
5022,1142500.0,832279.7234042553
5023,930000.0,979202.8301886793
5024,875000.0,973937.5
5025,840000.0,942907.9210526316
5027,750000.0,1355687.5
5028,750000.0,942907.9210526316
5029,475000.0,773139.3939393939
5030,415000.0,536048.8505747126
5031,731000.0,985714.2857142857
5032,352000.0,536048.8505747126
5033,723000.0,979202.8301886793
5034,336000.0,651350.3397683398
5035,685000.0,1196233.3333333333
5038,1025000.0,1309019.7368421052
5039,490000.0,536048.8505747126
5040,805000.0,1049492.4528301887
5043,1005000.0,1262966.6666666667
5046,535000.0,536048.8505747126
5048,800000.0,687357.1428571428
5049,510000.0,717969.4968553459
5050,651000.0,1034750.0
5052,365000.0,651350.3397683398
5053,405000.0,536048.8505747126
5054,620500.0,683070.3703703703
5056,260000.0,383329.0268456376
5058,625000.0,963414.0
5060,427500.0,651350.3397683398
5061,851000.0,736000.0
5062,998000.0,1034750.0
5063,1030000.0,1767425.9259259258
5065,410000.0,651350.3397683398
5071,1015000.0,1156687.5
5072,915000.0,826000.0
5076,380000.0,651350.3397683398
5078,530000.0,683070.3703703703
5079,592000.0,649775.0
5081,440000.0,639414.6776859504
5082,650000.0,819703.947368421
5083,416000.0,651350.3397683398
5086,301000.0,773139.3939393939
5087,865000.0,979202.8301886793
5091,650000.0,979202.8301886793
5093,401000.0,651350.3397683398
5095,491000.0,651350.3397683398
5097,810000.0,717969.4968553459
5101,555000.0,639414.6776859504
5102,350000.0,526830.3938053098
5103,540000.0,917126.5258215963
5106,682000.0,985714.2857142857
5107,380000.0,526830.3938053098
5108,350000.0,383329.0268456376
5109,750000.0,835972.0
5110,495000.0,536048.8505747126
5113,500000.0,773139.3939393939
5117,350000.0,651350.3397683398
5119,335000.0,526830.3938053098
5123,546000.0,717969.4968553459
5124,400000.0,773139.3939393939
5128,360000.0,536048.8505747126
5130,410000.0,773139.3939393939
5131,836000.0,552799.1733333333
5136,440000.0,639414.6776859504
5139,376000.0,651350.3397683398
5140,323000.0,526830.3938053098
5141,680000.0,717969.4968553459
5142,530000.0,526830.3938053098
5143,786000.0,850500.0
5144,390000.0,651350.3397683398
5145,650000.0,717969.4968553459
5148,800000.0,979780.487804878
5150,330000.0,651350.3397683398
5151,539000.0,717969.4968553459
5152,622500.0,717969.4968553459
5153,767500.0,1010178.5714285715
5154,780000.0,1242222.2222222222
5155,668000.0,979780.487804878
5158,470000.0,773139.3939393939
5161,655000.0,1172869.3181818181
5164,440000.0,651350.3397683398
5165,703000.0,979780.487804878
5166,424000.0,651350.3397683398
5168,613000.0,687357.1428571428
5172,475000.0,717969.4968553459
5173,950000.0,1544387.0967741935
5175,730000.0,789666.6666666666
5177,905000.0,1196233.3333333333
5178,480000.0,666440.1149425288
5179,767000.0,979202.8301886793
5181,450000.0,649775.0
5182,921500.0,973937.5
5183,490000.0,536048.8505747126
5184,787000.0,1023428.5714285715
5185,300000.0,526830.3938053098
5186,335000.0,526830.3938053098
5189,475000.0,612932.2033898305
5190,440000.0,651350.3397683398
5205,216000.0,383329.0268456376
5206,220000.0,383329.0268456376
5208,340000.0,651350.3397683398
5210,395000.0,383329.0268456376
5212,790000.0,862883.3333333334
5214,601000.0,717969.4968553459
5218,300000.0,526830.3938053098
5219,420000.0,639414.6776859504
5220,885000.0,943125.0
5222,815000.0,717969.4968553459
5223,882500.0,1234066.6666666667
5224,793000.0,979202.8301886793
5225,550000.0,917126.5258215963
5227,433000.0,536048.8505747126
5229,680000.0,651350.3397683398
5231,851000.0,1196233.3333333333
5235,1025000.0,1269277.7777777778
5239,784000.0,717969.4968553459
5240,1186000.0,1773288.4615384615
5244,885000.0,942907.9210526316
5245,718500.0,687357.1428571428
5246,762500.0,724920.0
5249,610000.0,639414.6776859504
5252,680000.0,832279.7234042553
5255,390000.0,536048.8505747126
5256,937000.0,862883.3333333334
5257,1260000.0,1304593.373493976
5260,795250.0,639414.6776859504
5261,582000.0,526830.3938053098
5265,370000.0,383329.0268456376
5270,421000.0,383329.0268456376
5272,3200000.0,3200000.0
5273,479000.0,526830.3938053098
5275,655000.0,552799.1733333333
5277,561000.0,536048.8505747126
5278,635000.0,782046.6666666666
5279,1010000.0,1304593.373493976
5280,1025000.0,1046096.9538461538
5282,550000.0,639414.6776859504
5284,1375000.0,918884.6153846154
5286,1506000.0,964590.9090909091
5287,1350000.0,1049492.4528301887
5289,405000.0,383329.0268456376
5290,327000.0,383329.0268456376
5291,1474000.0,1304593.373493976
5292,1555000.0,1304593.373493976
5293,500000.0,383329.0268456376
5296,345000.0,383329.0268456376
5297,1275000.0,1304593.373493976
5298,1150000.0,1304593.373493976
5299,950000.0,890833.3333333334
5300,270000.0,526830.3938053098
5301,439000.0,383329.0268456376
5302,695000.0,639414.6776859504
5303,512000.0,526830.3938053098
5304,855000.0,651350.3397683398
5305,1040000.0,856044.4444444445
5306,342000.0,383329.0268456376
5307,681000.0,383329.0268456376
5308,900000.0,1046096.9538461538
5309,1250000.0,977451.6129032258
5310,990000.0,1046096.9538461538
5311,1189000.0,1046096.9538461538
5312,1220000.0,1046096.9538461538
5314,1100000.0,1049492.4528301887
5316,450000.0,526830.3938053098
5319,1074000.0,1304593.373493976
5321,1430000.0,856044.4444444445
5322,1465000.0,1172869.3181818181
5323,391000.0,526830.3938053098
5326,930000.0,651350.3397683398
5327,1182000.0,1049492.4528301887
5328,777500.0,1046096.9538461538
5329,1115000.0,1172869.3181818181
5330,760000.0,977451.6129032258
5331,640000.0,639414.6776859504
5333,1420000.0,1304593.373493976
5334,390000.0,383329.0268456376
5337,380000.0,383329.0268456376
5338,680000.0,526830.3938053098
5339,1081000.0,651350.3397683398
5340,860000.0,782046.6666666666
5342,905000.0,1046096.9538461538
5343,691000.0,782046.6666666666
5344,1088000.0,1390000.0
5345,911000.0,977451.6129032258
5346,3001000.0,3001000.0
5347,638000.0,782046.6666666666
5353,900000.0,961850.0
5354,1695000.0,1304593.373493976
5355,1365000.0,1049492.4528301887
5358,1045000.0,1046096.9538461538
5359,1591000.0,1817647.0588235294
5361,1275000.0,1390000.0
5367,1510000.0,1441275.0
5368,1550000.0,1390000.0
5369,1456000.0,1390000.0
5372,1100000.0,977451.6129032258
5376,1045000.0,1046096.9538461538
5377,2000000.0,2093625.0
5378,646000.0,526830.3938053098
5379,660000.0,666440.1149425288
5380,1145000.0,651350.3397683398
5383,905000.0,890833.3333333334
5384,750000.0,782046.6666666666
5385,604000.0,856044.4444444445
5386,1645000.0,942907.9210526316
5388,306000.0,383329.0268456376
5389,1270000.0,1304593.373493976
5396,1850000.0,2093625.0
5397,1650000.0,1362333.3333333333
5398,1320000.0,1837157.894736842
5399,1651000.0,1390000.0
5403,1800000.0,1817647.0588235294
5404,791500.0,917126.5258215963
5405,1600000.0,1775000.0
5406,1200000.0,964590.9090909091
5407,1555000.0,1390000.0
5410,1582000.0,1355687.5
5412,2055000.0,773139.3939393939
5415,1345000.0,1304593.373493976
5416,410000.0,383329.0268456376
5417,696000.0,782046.6666666666
5418,1350000.0,1018370.0
5422,807000.0,856044.4444444445
5425,385000.0,383329.0268456376
5426,1150000.0,1046096.9538461538
5428,1775000.0,1641000.0
5430,1270000.0,1304593.373493976
5431,827500.0,1046096.9538461538
5433,560000.0,782046.6666666666
5435,790000.0,666440.1149425288
5438,1212500.0,1286500.0
5439,1125000.0,1046096.9538461538
5440,1520000.0,1304593.373493976
5441,1101500.0,948318.1818181818
5443,1020000.0,1773288.4615384615
5444,560000.0,773139.3939393939
5445,1050000.0,1050000.0
5447,531000.0,526830.3938053098
5448,620000.0,1023428.5714285715
5449,780000.0,819703.947368421
5455,821000.0,942907.9210526316
5456,915000.0,1286500.0
5458,890000.0,1494366.6666666667
5460,430000.0,651350.3397683398
5462,1012000.0,850636.3636363636
5463,1020000.0,1196233.3333333333
5468,1270000.0,1183583.3333333333
5469,515000.0,979780.487804878
5472,867000.0,773139.3939393939
5473,945000.0,819703.947368421
5474,618000.0,651350.3397683398
5476,601000.0,683070.3703703703
5482,908000.0,979202.8301886793
5483,1145000.0,1304593.373493976
5484,970000.0,1304593.373493976
5485,1325000.0,961850.0
5486,450000.0,639414.6776859504
5487,1330000.0,961850.0
5488,1075000.0,1362333.3333333333
5490,1350000.0,961850.0
5491,1201000.0,1386000.0
5492,990000.0,1304593.373493976
5493,720000.0,536048.8505747126
5495,880000.0,1304593.373493976
5496,920000.0,1018370.0
5497,1395000.0,1023428.5714285715
5498,965000.0,1304593.373493976
5499,920000.0,1362333.3333333333
5502,875000.0,1018370.0
5503,822500.0,964590.9090909091
5505,1080000.0,1304593.373493976
5508,1275000.0,1468750.0
5510,955000.0,1046096.9538461538
5511,1455000.0,1333333.3333333333
5513,533000.0,526830.3938053098
5515,970000.0,1302803.3846153845
5516,355000.0,526830.3938053098
5517,1032000.0,1304593.373493976
5521,1270000.0,1191500.0
5523,815000.0,1046096.9538461538
5525,593000.0,666440.1149425288
5526,1600000.0,1775000.0
5528,1620000.0,1441275.0
5531,1270000.0,1304593.373493976
5532,2633000.0,1304593.373493976
5533,1405000.0,1304593.373493976
5536,2260000.0,2450000.0
5538,1595000.0,1837157.894736842
5539,595000.0,526830.3938053098
5540,490000.0,526830.3938053098
5541,1250000.0,1980555.5555555555
5543,2180000.0,2450000.0
5544,930000.0,1046096.9538461538
5546,1200000.0,1390000.0
5549,2000000.0,1837157.894736842
5551,2000000.0,1850857.142857143
5552,1050000.0,856044.4444444445
5554,1250000.0,1262500.0
5555,1650000.0,1980555.5555555555
5557,561000.0,526830.3938053098
5558,1825000.0,1390000.0
5559,1200000.0,985000.0
5564,1390000.0,1465000.0
5565,1615000.0,1779352.9411764706
5568,2300000.0,1775000.0
5571,742000.0,917126.5258215963
